3443,"Dino, I'm not too worried really, I'm figuring that the car has no real miles on it yet and the computer will start ""analyzing"" how it is being driven and recalculate when the next service should happen."
3444,"The currently CTS (2014) is narrower then the  the last generation, yes it is longer but the shoulder room is where it counts to many people."
3445,"I'm guessing the ""oil Monitor"" works based on temps, driving style, whether it is stop and go traffic or highway, the speed in which one drives throttle position and over all how one ""drives"" the car. It would be interesting experiment to take two identical cars, drive one how normal people would drive and then take one and drive it hard, take it on the track and see if the oil monitor stays anything different and if the one who drives the car harder would have to come in for service sooner. OR does it matter with the new Synthetic oils how hard or easy you drive the car.."
3446,"Ivan, the new do-dad's that cars have a nice and at times make for a easier trip, one thing I wish rental cars had was Nav, so far the only rental I have ever had that standard nav was the Infitii Q45 (The Whale) it was nice since I wasn't too sure where i was going, but I just use my phone the other times since the new goggle maps integrates well with the iPhone and when connected to Bluetooth and comes through the speakers."
3447,"Michaell...I agree with you....the auto industry has become so finely segmented, it really is starting to blur from one car model to the next."
3448,Keep in mind that the CLA is not the smallest offering .. they offer both the A and B class overseas (and the B class in Canada as well).
3449,">>To each his own. IMHO, the styling of the CLA is overdone. MB seems to be overdoing the blades and cuts on the nose and tail."
3450,"Hey... that's how I usually see it, too..    If I think it looks great, then everyone else feels the same way... or, they are wrong...  ;-)"
3451,For those here who might be interested...
3452,"Just what we need, another $50,000 BMW"
3453,"Thanks, Ray."
3454,"With a $3,000 price increase, BMW is taking the apples to oranges marketing plan.. and letting Audi and MB battle in the entry level sedans (CLA/A3)."
3455,I thought that wasn't due until 2017 model... when all the dust would have settled by then...  (by then Kate Upton might be over the hill and Usher will be on tour with Lionel Richie)
3456,Quick take: 2014 S4 S-Tronic (333 HP 325 lb ft).
3457,"Mark when it comes to HP, the German's have always done it different.  If you take the BMW 335i, the car makes 300hp and 300 lbs of torque, however, ifyou look at the times it run, there is no way that a 300hp car can run that fast, and dyno test have proven over and over again that it makes more power. Also the 7 spd DSG helps too.  I also believe that engines today make power more efficiently then before. My 320i only makes 180hp and 200lbs of torque but the passing on the highway is effortless..."
3458,"As for why the magazines aren't testing the S4 with the others, it may have lost a comparision test with one of the others in the past, I am not sure how old the current A/S4 is.  Also the may be justifying it by testing RWD performance sedans, maybe they will do an AWD test later ( not saying it is right, but might be their thinking).  I think generally the first answer is the reason ( same reason the c-class isn't in the tests).  That said I am sure the A/S4 is right up there with the others, and depending on what you are looking for may be the best."
3459,"Drove from Cincinnati to Columbus and back yesterday -- on the way back, crossed over to 1,000+ miles on the OD."
3460,"I'm not a big car enthusiast.  Back in 2006, I was reading these forums for Audi and BMW but in the end bought a Honda because I knew I wasn't going to be driving much -- the 7 year old Honda has just over 23k miles."
3461,"Volvo has a very good ED program.  If you want to see Sweden, and want a Volvo."
3462,"A reporter is interested in speaking with a car buyer who recently purchased a new sedan, but did not consider any of the German brands (such as Volkswagen) during the shopping process. If you can assist, please contact pr@edmunds.com by Wednesday, October 23 2013."
3463,"Graphic, I have only driven the car about 200 miles, but so far..."
3464,"With the new crop of cars coming to the US, Audi A3, MB CLA, will the A4, C class, 3 series be considered a ELPS?"
3465,FN...thanks so much for that review.  I enjoyed it.
3466,"When did CR hire automotive testers that use phrases like ""The Lexus IS handling is short on finesse, with vague-feeling steering that doesn't telegraph much feedback"" and ""The Q50 isn't as much fun to drive as the G37. Handling is mundane, due in part to dull steering""???"
3467,"Graphic, I like Bimmerfest and F30sport and I'm learning all about this new car. BTW, I was looking at a S5 and almost pulled a trigger on a S5, when I decided to do my experiment."
3468,I read a comment above that seemed to me to be saying that I would exclude using Costco gas -- because it was not a top-tier product.
3469,"My ""favorite"" car -- of all of them I have ever had -- used to be my 1995 Audi S6 (the first year the car was called an S6, previously it had been called an S4). This car had been my favorite from an emotional perspective, not that the '95 S6 was a performance slouch (it wasn't).  I actually had cars (mostly Audis) that were, perhaps, 'better overall' -- but none that could capture and frame a certain period of my life."
3470,"Clarification, the base CTS on the lot I was on was 51K and this did not include leather, it has Nav and moonroof.  I guess what I was saying was, for a car that is smaller then 5 series and slightly bigger then a 3 series, the CTS is almost like the red headed step child..  now I found it interesting that the CTS coupe was less than the sedan by a good 5K.."
3471,Are you sure you were looking at 2014 models?  The new coupe hasn't even been introduced yet.
3472,"I experienced first real failure in my now 2-year old 328 wagon.  It was the liftgate latch assembly.  One nice morning the car is showing ""gate open"" warning, so I got out, closed it again.  The warning is still on, so I try again and again.  No avail.  What's also strange, the glass window in the gate (yes, similar feature to those on bog SUVs) would not open.  As it turned, the dealer is replacing both latch assemblies, gate and glass window.  I'm sure it's one of those classic electrical motor things, or perhaps even electronic control module.  Sign of times and designs - 10 cent capacitor or resistor fails on a small circuit board and you get full-blown $500 repair."
3473,"Mark....still wondering why the Audi S4 isn't included on these trade rag shootouts.  Wondering if Audi, like BMW, really doesn't want to promote their ""hot"" sedans?  Most of the reviews center on the A4, like the reviews on BMW's 3....rarely do you see a review on the 335i."
3474,"I just had the trunk latch replaced in my car for the second time.  First time it wouldn't latch when it was below 40 degrees.  I had to press the unlock button again when the trunk was open to make sure it closed.  It was replaced with a faulty unit which would unlock, then lock again when the button was pressed only once.  They replaced that yesterday."
3475,"Interesting.  Perhaps they're going cheapo on those items.  Not a good feeling, is it?"
3476,"It seems strange that so many ""electrical glitches"" happen in German brands very early on.  I'm not sure how many take place later as it seems so many of them are leased and you don't hear much from the people that buy them used.    Makes one wonder if actually kept past warranty?  I realize that the fixes are cheap(warranty) but time is also money.  I had a 10 year old Infiniti that never had a bulb or a motor fixed or replaced.  I currently have a 10 year old Toyota pickup that also has never had a bulb or motor fixed or replaced.  We also have a 6 year old with Mazda that has never had  a motor fixed or replaced and it just went over 103k miles.  However, I just replaced a halogen headlight last week on the Mazda for a grand total of $8.99 and about 10 minutes of my labor."
3477,I don't know.  And for some reason I didn't test it before I left the dealer last night.  It still doesn't work.
3478,"You do make some good points.  This is a minor annoyance.  I wouldn't bring it back to the dealer specifically for this trunk problem, but I have complained about it and the problem has supposedly been fixed 3 times."
3479,"How does the oil thing work if you only drive, say,8k a year?  Would you actually go two years between oil changes?  I know my Acura manual says to go by the oil monitor or 1 year, whichever comes first.  Is it the same on the BMW?"
3480,"I know my car was made specifically in Munich.  Not South Africa, not North America.  One failure does not make a pattern, so we will see how that works.  My guess that certain part suppliers are local, but others may be global.  If a part is small and easy to ship large distances  in large quantities, but requires some specific manufacturing (electric motors, electronic modules, etc.), there is no reason to split suppliers.  Bulky  items, easy to spec and manufacture (seats, liners, interior, sheetmetal) , a different story."
3481,"I don't think it's the Eastern Europe issue.  Most electronics today are made in East Asia or Eastern Europe, it is all controlled by handfull of companies.  I think it's more about attitude and cost controls.  Relays, electrical items have certain lifetime designed into them (say X hours).  One rated for half of those hours can cost one tenth of the price - and it looks just the same.  It becomes irresistible for them to try, especially that chances are, majority will work for much longer.   That rating may come from statistical sampling that certain percentage will meet the time criteria and to achieve same percentage of the the longer time, manufacturing process would have to be redesigned, making part that much more expensive.  Cost-benefit for manufacturer becomes such that it's cheaper to deal with higher percentage repairs than pay for one that lasts.  Why Germans do that and Japanese stick to better quality?  This may have to do with cost of labor.  There is only so much you can do to add efficiency.  German labor is simply most expensive, not just due to wages, but also additional costs, from social security, to taxes, to benefits.  Only so much can be paid out of customer's money, before they refuse."
3482,The price I'm quoting for the coupe was on the Caddy's web page.
3483,"My 320i is telling me that my first service is due, 4-15-2015 at 15000 miles.  Well over a year in service... As this is part of an experiment I will follow what BMW states as recommended to see what happens."
3484,"I had same thing and asked about it (it was even showing 2 years from first oil change date).  They told me the date is based not on paid schedule (which is 12 months), but on ""latest"" the car should come in the dealership in case somebody drives very low miles.  You still can/should come at 12 months, even if the mileage is not up yet and they'll pay.  They told me it just has to be at least 12 months plus 1 day.  The April date seems just to latests to maintain your engine warranty."
3485,It is the mileage or 1 year.  You are correct.
3486,Flight nurse - I'd get that checked out.  I had a brand new 328xi (60 miles) & saw it needed service @ 10K.
3487,"You actually can go more than 1 year between oil changes, according to my guy.  The car has the programing do-dad that anticipates next service depending on driving.  I don't think synthetic oil gets old, not in one or two years, anyway, so one could drive on it.  As I recall, my then new car had similar cutoff date as FN's, 18 months, when car was new and then it switched to 2 years after the first oil change.   However, BMW will pay every 12 months, so why not do it?"
3488,"Since the owner's manual says max of 1 yr or by the oil monitor whichever comes first, I'll follow that schedule so I don't have to worry about any sort of warranty problem down the road.  My oil monitor had just dropped to the 30% oil life left  when it hit one year.  The power train has 6 yr warranty so I want to maintain that with no questions asked."
3489,alltorque...I agree.  The BMW oil change intervals is probably a function of the dealer revenue stream than it is with the oil breaking down (BMW uses synth oil).
3490,"I don't know - these 2.0 turbos are still only 3 years in service, it is possible that they got some statistically significant results prompting them to shorten the mileage between changes.  It wouldn't be visible from an average person's view (his nearest dealer's garage), as not many of those engines reached 100K miles yet, but from corporate view they might be seing emerging patterns for those subsamples of the long mileage engines across the world.  Just saying, it's possible."
3491,"I think is was around early to mid 2000s.  There was definitely a coincidence between increasing the period and instituting ""free"" maintenance."
3492,"Another tidbit to perhaps put someone's mind at ease:  the amount of oil that the European cars require at a change is sometimes close to double the oil amount a Japanese ""premium"" car requires."
3493,"I know I had a late '80s 325i (first BMW) and an early '00s 330i, in addition to the E92 coupe I had.  The last one was the only one I remember having free 4 year maintenance.  So, you're probably right Dino."
3494,"""Another tidbit to perhaps put someone's mind at ease: the amount of oil that the European cars require at a change is sometimes close to double the oil amount a Japanese ""premium"" car requires."""
3495,"Not to pick on your word choice, but I would call German car schedule ""aggressive"" and Infiniti's ""extremely conservative"".  Now to answer your question:  Infiniti dealers use old-school mineral oil on those still fairly modern engines.  For those not to sludge, I suspect you need to have keep this oil new and change it often.  I guess the pact is come often, pay small entrance fee (for the oil change) and we will find four opportunities per year to pick your pocket on something else we will ""find"" or invent.  I feel that if Infiniti suddenly changed the schedule to once per year good quality synthetic, the dealers would lose all those revenue upsell opportunities."
3496,"When I used the word ""aggressive"" I was referring to the aggressive assault on one's wallet so I used the word correctly but didn't use my turn signals to indicate the direction I was coming from.   But when someone says they have THE answer to my question and then says ""I suspect"", ""I guess"" and ""I feel"" I have to wonder about their word choice as well.  But that doesn't change the fact that I would tend to agree with everything you've said."
3497,"Whoa!  Now you're picking on my words.  OK, here it is: my choice of words was very careful to precisely express that I do not have a real knowledge, just conjecture and constructed narrative.  However, I should have not written that's ""to answer your question"", but rather ""to speculate"" or something like that."
3498,"Whoa, what?  I can't question but you can?  Yeah, you should have wrote something like ""I think I have the answer to your question""  You made it sound like you are the authority on Infiniti oil change schedules and then went on with your answer which is a WAG at best."
3499,"Just playing.  For the record:  I am NOT an Infiniti authority, nor any other brand."
3500,This is just getting silly.  Let's get rid of the sarcasm and hostility.  I'm about in a bad enough mood between this discussion and another one to start removing posting privileges without any notice.
3501,Our Infiniti doesn't use synthetic.....
3502,Can't any car use synthetic if you want to?
3503,Yes.. but recommended intervals are based on the oil it comes with...   which was my only point..
3504,"Last July I bought a 2013 S60 T5.  I was shocked to find out that the oil change intervals were 1 yr. or 10,000 miles, with synthetic oil, of course.  I've been a 3,000 to 4,000 mile oil change type guy, but have never used synthetic oil.  Volvo provides the first 5 oil changes, per their schedule, at their expense.  So when I took mine in at 5,000 miles for a change on my dime, the tech thought I was nuts.  Someone else who I consider knowledgeable in this area said I'm wasting money and resources.  I did have the oil changed again at 10,000 miles, free.  I've recently come to the conclusion that I will have the oil changed at every 10,000 miles.  I guess I'll find out in 5 yrs. or more as to whether this was sound advice."
3505,"Jeff...with synthetic, you should be good.  Of course, engines are pretty complex, that operate at extreme temps, both cold and hot, dirty, greasy, dusty, etc.  So, something can always go wrong.  My guess is, the oil change intervals will not be the culprit, though."
3506,"Volvo S60 T5 in Europe is oil change at 18,000 miles or 1 year, whichever comes first. This assumes correct viscosity and spec. Engines are same on both continents. Volvo oil specs are universal I believe, (SAE 0w-30, ACEA A5/B5), so.................it's all to do with greed and nothing to do with oil quality or engine life.  10,000 mile changes in Europe would be cause for rioting in the streets. Even using ACEA A1/B1 poverty spec it's 12,000 miles. Same old same old."
3507,"I agree, but there is another side of this.  It is much easier to get a warranty honored in the US than in Europe, not just with cars, anything manufactured.  The manufacturers find many inventive ways to walk away from their obligations with impunity over there.  I found there is also much more goodwill here as well (major repairs after warranty with manufacturer's cost participation).  One can say the goodwill is ""prepaid"" in those short intervals."
3508,"It seems that Audi, BMW and soon Volvo (among other Euro brands) are quickly becoming car companies that motivate virtually all of their cars with some form of a forced induction engine. Turbo charging seems to be the go-to forced induction technology.  Audi and Mercedes use superchargers in some applications -- but the majority of the Euro brands (and also starting to show up in non-Euro brands, to be sure) are not naturally aspirated any more."
3509,I believe one might see a shorter oil change interval on turbo engines.  I wonder how the oil sensor gizmo on the current BMW turbos schedules it?
3510,"is ingrained in a truck owner's (doesn't apply to company drivers) daily routine:  let it warm up before going full-throttle and, much more importantly, let it and the cooling (oil & water) systems stabilize before shutting the engine down.  I let the EGT drop to300 degrees or lower before I shut down (and it often took 2 - 5 minutes) -- prevents coking, among other things.  It's not often that a mechanical engineer ends up being a truck driver, but when it happens things can be learned."
3511,cdn...it will indeed be interesting to see what the recommended fluid change intervals will be with turbos and super chargers in more and more engines...especially the brands with longer warranties.
3512,"Sorry, cannot agree with your statement re warranty in Europe.  Can't talk about engines as I don't know anyone who's ever had a failure. However when my '06 Volvo S60, (see above), was annual-serviced 2 weeks ago the Volvo dealer updated the engine management software FOC and checked to see if there were any reported extra safety checks flagged by Volvo, (there weren't). Standard, no hassle servicing."
3513,"Read my above post ref Volvo S60 turbodiesel oil changes. Whilst (relatively) small turbo engines may be fairly new to USA, at least in volume terms, they have been around in Europe and Japan for quite some time; particularly the diesel variety. Oil change intervals of 18,000 to 20,000 miles are not at all unusual from the major manufacturers and these engines seem to go on forever. Of course, abused turbos, (i.e. not allowing a cooling-down period. After a period of high revs a gentle amble around urban roads of 2 - 3 miles will suffice or a 2 min+ idle), will fail sooner than is considered normal."
3514,"I guess it may vary from region to region.  Eastern Europe seems to be still ""customer service challenged"", at least Poland is.  Basically any kind of warranty work used to be a torture there, authorized service stations are still not reliable source of quality work (it's a crap shoot),  press is full of reports of denied warranties under most bizzarre pretences, or smallest customer infractions.  It is getting better, bad publicity and social media are putting more and more pressure.  I would not be surprised if Western Europe, having much longer and better established consumer rights and customer service, was much better."
3515,I think I'll stick with the S4....not even close....
3516,"well, the S3 is going to be the competitor, right?"
3517,Mark -
3518,Property values will prob move higher on this swap as well- nice congrats
3519,"FN....I rent cars through a military program as I do quite a bit of business with Lockheed and Boeing, and fall under their rates."
3520,"My S.O.'s company has a deal with National, and he likes that (now that he's used to it) because if you're a frequent renter, you get to pick your vehicle.  I think getting to drive a variety of cars is the only thing keeping him from getting the ""new car bug"" at home!    They used to be with Hertz, and that was great for the ""I don't have to talk to anyone"" feature - just your name on the board, go to the slot, and your car is there with keys in it, ready to leave."
3521,I remember when Enterprise told me getting an Accord with a V6 would probably be a Premium level 2 car rental equivalent.  It was then I knew that the categories rental car companies named don't make much sense in real life.
3522,"Yeah...the whole ""We try harder"" ad campaign for Avis really doesn't fit them any more.  It should be more like ""We don't care""."
3523,"robr2....I know for many years I threw Avis a lot of business.  Then, for no reason than I can ascertain, their ""customer service"" went down the drain.  I only use them as a last result, now."
3524,The CTS VSport has the new twin turbo 3.6L with 410HP. That's the one that is nudging the $60K price point.
3525,In the CTS V Sport =
3526,Just the facts:
3527,Sounds wonderful.
3528,Sounds like a great car to me.
3529,"Man, I must be sicker that I thought, I forgot the one deal-breaker option I got on the S4: Audi Side Assist."
3530,"Agreed; Audi allows you to pick ala cart items from the ""PRESTIGE"" package with the ""Premium Plus"" package, therefore making the PRESTIGE package pointless unless you like every item it includes."
3531,"I don't want to high jack a thread, but for the company I work for we have a contract with all the rental companies, and I continue to  always go back to National. I like that I can go to any car under the awning's and take it without a problem. Lately there has been some interesting cars, I just had a Volvo XC60, as well as S60.  I average  60-75 rentals a year and never had a problem with National, that I can not say with Hertz or Avis."
3532,"Mark...major congrats.  Yours is identical to mine, with the exception of the seats.  I know you're going to love it."
3533,For $60K I would find a CPO BMW M5. Then Id go trolling for Corvettes and 911's  :P
3534,"I've now spent a bit of time ""initializing"" the S4's MMI system parameters -- including Audi Connect (free for 6-months).  In terms of ease of use, the MMI user interface remains super easy, one could argue it is almost intuitive.  What I do notice, this time, in comparison to my 2009 A4 Prestige, is that there seems to be more that can be configured via the MMI.  I had to chuckle when I pressed the CAR button and was presented with the ability to set my INDIVIDUAL preferences and one of them pertained to the engine/exhaust sound: ""Comfort,"" ""Auto,"" or ""Dynamic."" This option must be there simply ""because they could.""  I guess when your car stickers at north of $56K, you need to be able to rule your domain, so to speak."
3535,"Mark...glad you're enjoying the S4.  I agree with everything you say.  The Audi connect wasn't worth it to me, either.  In addition, during the trial, it was painfully slow."
3536,"Just attended my dealer's model introduction event.  Not a very good one - they simply grabed first available salesman and gave me their standard test drive.  The only difference between the ""event"" and standard day at the office was they had vehicles lined up and ready, so no time lost in searching.  And fancy appetizers, and small gift.  Not really comparable to those manufacturer's events."
3537,"Seems they are recognizing their prices went bonkers.  There seem to be ongoing cash incentive for a few months now, they call it option allowance.  It even applies to newly released 2014 versions, like diesel, or GT.  They can call it whatever, bottom line they used to have cash incentives only during model switchovers, seems now it's on everything.  They should be careful, as it's very difficult to turn off cash incentive mill.  They may be thinking it's better to give people a deal than lower price, but I don't know.  Brand dilution is usually more pronounced when sold on X off basis than when retail price goes down.  Anyway, I predict free leather may come much sooner than on previous platform."
3538,"dino....BMW has always seemed to be more focused on leasing.  As such, they've often subidized their leases pretty heavily."
3539,"Well take a look at the new Cadillac CTS Vsport pricing -- $59K+ base, $60K+ nicely equipped."
3540,"Yeah, I know.  I don't fit that crowd.  Even if I bought things with short term in mind, I never found a lease I liked - at least so far.  It was mostly because those models I got DID NOT have as good lease incentives, as those volume models.  Converted money factors were higher than purchase interest rates, even before rolling in lease fees, and residual is only slightly inflated,  which was the case for my current wagon.  Basically the deal would have been nothing to write home about, so why would I lease?  My previous cars were Subarus and those guys don't inflate residuals at all - in fact STI I bought in 2008 had a very bad residual when compared with what I could actually sell it for after three years.  But 2011/2012 was abnormal, as tsunami crippled the Subaru's supply and inflated the their used car prices, which I think is the case even until today."
3541,FN...any further impressions of your 320i?
3542,"I just discovered something that does not make me feel that great.  BMW changed their paid maintenance period for new cars to 12K miles/12 months, from previously 16K miles/12 months.  This means they either had too much resistance from their dealer base (this would not be such a big problem), or discovered that the oil simply doesn't last as they originally thought/claimed (this obviously is a big issue).  What about existing customers, those who bought in last few years and sticked to the computer recommended schedule?  I'm not very happy.  Seems like those who warned about this being an issue are now validated.  The only consolation I can think of is that my commute is at least 75%  highway, if not more and my engine is naturally aspirated vs. current BMW lineup is all turbocharged.  From my previous turbo owning times (had two Subarus with such engines), I know they tend to go through oil faster than naturally aspirated engines (turbos spin at 5-10 times engine spin).  I may be OK long term and no damage done, but it does not make me happy to think BMW was either too cheap or too arrogant in thinking that they can get away with those long periods."
3543,Would be very surprised if this was an oil-capability issue.  It is almost certainly a dealer/revenue-driven issue.
3544,"""Which gets us right back to the Acura....easy-peezy on reliability and maintenance"""
3545,"billy.....personally, I would buy my own airfilter and install it.  What would that cost?  $15-$20, maybe?"
3546,"I think the AWD TL is the same as the RDX and they add in rear end diff fluid changes that the FWD version obviously does not need, and they are every couple of years."
3547,"Thats exactly what I did- i bought my own (parts) and I will take to my mechanic for istallation, air filter, oil and filter change and maybe rear diff (dont think its needed at 24K)."
3548,"If cross shopping was considered, I wonder if MB execs were sitting around pissed at blatant cloning (Genesis) and said lets build a sub-$30k car that's a better looking Sonata and see how Hyundai likes that."
3549,"I don't know if I posted that my wife ordered a 2014 Q5 3.0T P+ with the sport interior, nav, B&O, blind spot monitoring, etc.  Thing is, as is her ""policy"" we test drive the crap outta anything she is even remotely serious about.  Once she had it down to the Q5, it was a matter of ""which engine?"""
3550,Congrats!
3551,"I believe you are right.  When I started out, pre Audi Club discount, the dealer offered 5% off.  The ACNA certificate bumped it up to 6%.  The dealer discounted the Q5 MORE than 6%, so the ACNA discount wasn't the best deal."
3552,"Congrats on these cars.  Great choices, great colors.  I've always liked the white/red leather combo since (gulp) the 70's.  Either this or the black with red, I think are among the nicest.  The great thing about a red interior is that it isn't drab like black or light beige interiors. It's also easy to keep clean and every time you get in the car, it really pops and you'll be energized. (Can you tell I like red?)  Anyhow, good luck, and keep us apprised."
3553,"""Good bye Acura TL, good bye."""
3554,"i just bought a 2010 tsx when i got home i wanted to check the oil, when i pulled out the oil dip stick i noticed that it was black not like the ususal silver ones i have never seen a black one, i couldnt even tell if the oil was clean or not untill i used a towel and saw that it was a bit dirty, my question is...is the oil dipstick supposed to be black and why would the oil not be clear, the dealership did change the filters cleaned the whole engine before i took it home"
3555,"The A12 does not include the rear diff; that is a 6 in Acura-speak. A12 should be oil change, filter chg, pollen filter and tire rotation."
3556,Would be interesting to drive an S4 back to back with the full Quattro (rear differential add-on) vs. the BASE Quattro AWD.  To me that would be more important than the inlays.
3557,markincincinnati....congrats.  Mine is Ibis white with the black leather and alcantara seats.
3558,"mark is an Audi Connection guy, I think..."
3559,"First off, congrats Mark on the new purchase's.. One question, I was not aware that you can get any other color interior than black with the sport package, every time I built an Audi on line and choose the sport back, the interior would default to black glad to know this isn't the case, Rick has been looking at a Q5 on line.."
3560,"Don't know why, but those Audi Connection people (part of the Joseph Group, who also own the Infiniti dealership, among many others) aren't particularly easy for me to deal with."
3561,"Graphic one unique thing really is, I'll be able to compare it to other cars, I'll be driving rentals more then my own car, so far the 2014 Impala is my car of choice to rent. I wish national would have TL's but no dice. Plenty of G37's though."
3562,FN...seems as if most of the rentals I've been getting lately are Mitsubishis (huh?).
3563,"Both my wife's Q5 and my S4 came (or will come) from Greg @ the Audi Connection.  My wife's 2011 FX35 also came from another Joseph dealership, Infiniti of Cincinnati."
3564,"Graphic who do you rent through? I only go through National since the company I work for has a contract with them. Two weeks ago I was in Burlington,VT, and rented a Volvo XC60, interesting SUV, no Impala's. But for the most part the bigger cities I arrive in have them now."
3565,"I had a real estate agent once tell me that he never regretted or had buyer's remorse with real estate, since unlike cars, they don't depreciate right away.  That was 2004."
3566,"Mark I have to ask you this (not that I am getting personal), but dont you have around 18 months left on your TL lease?"
3567,"The situation with the TL is that I have 10 months left on the lease.  At the lease's conclusion, my mileage situation means I would owe about $5,000 to walk away from Acura.  Acura, unlike Infiniti, doesn't allow you to buy miles at lease inception at a discount.  My wife bought 18K miles per year on her lease, I couldn't do that."
3568,Congrats to you both on your new cars!  Interesting we are going to have 3 S4s on the board here.
3569,"So mark, just curious.  If you had kept your TL until the end of the lease, what is that car's residual?"
3570,I'll second NYC.
3571,I saw a Q50 on the way to work this morning. It was a metallic burgundy color and looked really nice. Whoever it was who said a few days ago that the Q50 looks better in person than in pictures was dead on. Its a really good looking car.
3572,"I cannot argue with you, its your money-Good luck with the S4."
3573,"The Audi Prestige and Acura Advance pose at least one question I intellectually understand but ""just don't seem right!"""
3574,"Saw an IS350 AWD F Sport  & Q50 for the 1st time on Saturday night.  I had to do a double take when I saw the Infiniti.  Thought it was a Jaguar XF at 1st. Looks so much better in person than in print and on TV.  Style wise, it definitely looks the part of a $50,000 Sport Sedan."
3575,My local MB dealer had several CLA's on the lot Saturday when I stopped by. All were priced around $36-37K. Did not get a chance to sit in one as they were mobbed by customers.
3576,"Michaell...thanks for the update.  I'm mildly interested in the CLA.  But, from a sports sedan perspective, my antenna tell me it's going to fall short.  I've never really been a fan of MB interiors, either."
3577,"gg - with your past experience with the 335i and S4, I suspect the only iteration of the CLA that will interest you is the CLA 45 - the AMG version with the 355HP 4-cylinder."
3578,Graphicguy - I wonder if you might take a liking to the CLA 45 AMG...?
3579,"I have to scratch my head, I was in Montvale, NJ before heading on vacation and spoke to a factory rep who was driving a CLA, who told me they MB hasn't released them yet, so I went and checked the three MB in Phoenix, 1 has 12, 1 has stock photos of them and VIN# for them with prices and the other doesn't even list they have any on their web site. I like the interior and exterior of the car, but I don't think it will have the driving dynamic that we look for in a car. The back seats are very cramp...."
3580,"Michaell....you may be right, and that I would like the AMG CLA.  But, reading these types of reviews isn't making me want to venture over to the Mercedes showroom any time soon...."
3581,"I think the CLA, not having driven it, will be competitive given it's price.  It seemed the reviewers wanted E class refinement in a $30k vehicle."
3582,Maybe not - Mercedes is chasing the sales crown hard.
3583,"I agree on many points you stated, that could be said for most expensive cars, it's about being seen and in what not the technology that is in the car or that was used to built the car."
3584,"I bet when push comes to shove, the $5,000 in options will be demanded by the consumer, especially the lease and payment buyers."
3585,"MB is not trying to sell CLA to anybody in this forum.  Look at the Willliam Dafoe commercial and you know who their target audience is.   Those people wouldn't know if the car is FWD, RWD, AWD, propelled by jet engine, or rotor in the back.  BTW, not to know Mercedes, same applies to majority of 3-series buyers, or any other car/truck/brand.   Probably 25% of population understands the difference and 5% actually cares."
3586,"I think a lot more people spending $30-40k on a car know FWD from RWD than you think.  They just don't care that much about it.  It's not stupidity....it's priority.   And knowing the mechanicals inside and out is just not a priority.  My wife know virtually nothing about cars but she can tell you that our truck is RWD, our Acura is AWD and our Mazda is FWD."
3587,"Either way, they don't care."
3588,"Value buyers would be frustrated, badge buyers, like the kid in the CLA commercial, would take that three arm star and low payment, even with plastic interior."
3589,"I agree that MB is looking to ""hook"" the 30-ish person who might might be looking at a loaded Accord or Camry (which in my mind, would be the better buy all loaded up with a V6)."
3590,"I don't think you're being too harsh, gg. These are all good points you make."
3591,"This vehicle - like the 320/325 - are offered to meet a price point.  Notice that all the advertising on the CLA is targeted to the price.  Heck, you can lease one for $349 a month with $3600 down."
3592,"If you want 320 without maintenance, make sure you don't get sports line.  Its summer tires will go at 20-25K, other lines have all-seasons, which may last the whole lease, but they may go around 30K-35K, just before you turn it it.  You may get away with skipping alignment for three years, I guess, especially if you don't need to change tires before the lease is up."
3593,I dont think FWD will hurt sales.
3594,Michaell.....$300-$350 lease?  That should be  right in the 320i wheelhouse.
3595,"And, I doubt that many people will cross shop a Mazda 3s GT with a CLA 250."
3596,"I agree, Mercedes and their Chrysler-like horrible reliability (at least while joined at the hip with them) scares me, even to this day."
3597,"tifighter - I think most forums software platforms have some similarities, but vbulletin, as I recall, didn't offer us the kind of flexibility, support, and features we needed.  I think they just sell their software, and offer a bit of support, but we want more than a sort of box-package plan."
3598,"Would be nice if that was gone.  Another thing I really miss is a ""future models"" section that old Edmunds used to have.  It always had a newest updates of the state of the knowledge about future models, sometimes not entirely accurate, because it was based on available (inclomplete) data and a little speculation/conjecture, but it was a good source of what was likely coming down the pike.  I'm wondering why it was removed.  Too hard to maintain and not enough interest?"
3599,I agree with you sweendogy about the current G37X being a fantastic value.  A friend of mine was just in an Infiniti dealership this afternoon.  They offered to lease him a 2013 G37X (no navigation) for 24 months with absolutely $0 down for $325 per month (including 6.35% tax).  That's a deal!
3600,"Yes, and yes.  However, again... the new platform has more flexibility and we hope to see more ""future models"" talk there, and potentially create more future model talk.  If you mention your interest in a Future Models category over on the discussion I linked to, it'll be noticed."
3601,Kirstie....thanks for the update.  Have been through a total WEB site revamp with my  company.  Not fun....especially when you're also changing WEB software and hosting sites.
3602,"Graphicguy, I have heard somewhere that Tesla has tried to establish themselves as one of the companies and car manufacturers that has the online communications with its customers. Of course, as most of users will not be able to service their cars online, they still have to have actual service centers. Provided that most of us still have to test-drive the car before the purchase, I guess that this also involves dealerships. Therefore, I believe that the best way for you to find your information is at"
3603,"We are just finishing a new website at my company. Originally marketing was saying they thought it would be ready in March. Not live yet, so its a typical website rollout."
3604,What kind of sales price would be equivalent to that lease deal?
